ID,Index,Rank,Family Name,Given Name,Country,Time,Date,Location,Event,Gender,Year,Distance
,,Rank,Family Name,Given Name,Nationality,Time,Date,Location,Event,Gender,Year,Distance
24508.0,2267.0,59,in 't Hof,Sanne,NED,"1.58,83",2019-03-17,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,1500
5554.0,2268.0,60,Carruthers,Heather,CAN,"1.58,87",2019-01-04,Calgary (CAN),Canada Cup #2,f,2018,1500
29275.0,2269.0,61,Schwartzburg,Paige,USA,"1.59,13",2018-11-24,Salt Lake City (USA),Turkey Time Trials,f,2018,1500
19550.0,2270.0,62,Kiel,Esther,NED,"1.59,18",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,1500
20345.0,2271.0,63,Pearman,Maddison,CAN,"1.59,20",2019-03-17,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,1500
5963.0,2272.0,64,Herzog,Vanessa,AUT,"1.59,25",2018-10-21,Inzell (GER),International Race,f,2018,1500
20937.0,2273.0,65,Hijlkema,Aveline,NED,"1.59,27",2018-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,1500
12821.0,2274.0,66,Abe,Yuka,JPN,"1.59,31",2018-10-28,Nagano (JPN),Japan - Single Distances Championships 2019,f,2018,1500
25214.0,2275.0,67,Dul,Elisa,NED,"1.59,40",2018-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,1500
29340.0,2276.0,68,Steunenberg,Marit,NED,"1.59,46",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,1500
37009.0,2277.0,69,Thum,Mareike,GER,"1.59,51",2019-03-02,Inzell (GER),Int. Überprüfungswettkampf 5 - 3./4. Deutscher Junioren Cup,f,2018,1500
39077.0,2278.0,70,Xi,Dongxue,CHN,"1.59,62",2018-09-08,Calgary (CAN),Time Trials,f,2018,1500
9111.0,2279.0,71,Hao,Jiachen,CHN,"1.59,70",2018-09-15,Calgary (CAN),Time Trials,f,2018,1500
604.0,2280.0,72,Tsuji,Maki,JPN,"1.59,74",2018-10-28,Nagano (JPN),Japan - Single Distances Championships 2019,f,2018,1500
24954.0,2281.0,73,Bettrone,Francesca,ITA,"1.59,84",2018-10-28,Inzell (GER),International Race,f,2018,1500
30383.0,2282.0,74,Pei,Chong,CHN,"1.59,89",2019-03-17,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,1500
37610.0,2283.0,75,Kent,Lindsey,CAN,"2.00,01",2019-03-17,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,1500
19446.0,2284.0,76,Sakai,Nene,JPN,"2.00,22",2018-10-28,Nagano (JPN),Japan - Single Distances Championships 2019,f,2018,1500
23846.0,2285.0,77,Kachanova,Daria,RUS,"2.00,23",2018-10-13,Kolomna,Russia Cup,f,2018,1500
26647.0,2286.0,78,Kok,Femke,NED,"2.00,26",2018-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,1500
2090.0,2287.0,79,Graf,Olga,RUS,"2.00,42",2018-10-25,Kolomna,Russia - Single Distances Championships 2019,f,2018,1500
36633.0,2288.0,80,Scott,Alexa,CAN,"2.00,48",2019-01-25,Calgary (CAN),Canada Cup #3,f,2018,1500
25726.0,2289.0,81,Verhaar,Paulien,NED,"2.00,53",2018-12-28,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,1500
4138.0,2290.0,82,Irvine,Kaylin,CAN,"2.00,56",2018-09-23,Calgary (CAN),Fall Classic 2018,f,2018,1500
29406.0,2291.0,83,Kim,Bo-Reum,KOR,"2.00,59",2019-02-03,Hamar (NOR),ISU World Cup,f,2018,1500
22023.0,2292.0,84,Eranina,Elena,RUS,"2.00,61",2019-01-17,Moscow,Russia Cup,f,2018,1500
25026.0,2293.0,85,Groot,Robin,NED,"2.00,65",2018-11-02,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,1500
201.0,2294.0,86,Pechstein,Claudia,GER,"2.00,76",2018-12-15,Heerenveen (NED),ISU World Cup,f,2018,1500
50719.0,2295.0,87,Ma,Yuhan,CHN,"2.00,83",2018-09-08,Calgary (CAN),Time Trials,f,2018,1500
21025.0,2296.0,88,Park,Ji-Woo,KOR,"2.00,86",2018-09-23,Calgary (CAN),Fall Classic 2018,f,2018,1500
235.0,2297.0,89,Manganello,Mia,USA,"2.00,95",2018-11-04,Milwaukee (USA),AmCup #1 / Fall World Cup Qualifier,f,2018,1500
7398.0,2298.0,89,Takahashi,Nana,JPN,"2.00,95",2019-02-15,Nagano (JPN),17th M-Wave Competition,f,2018,1500
20176.0,2299.0,91,Markus,Femke,NED,"2.01,07",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,1500
15128.0,2300.0,92,Uhrig,Michelle,GER,"2.01,17",2019-02-02,Berlin (GER),ÜWK,f,2018,1500
12083.0,2301.0,93,Schoutens,Carlijn,USA,"2.01,20",2019-03-03,Calgary (CAN),World Allround Championships 2019,f,2018,1500
29502.0,2302.0,94,Meijer,Muriël,NED,"2.01,22",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,1500
4408.0,2303.0,95,van Tol,Manouk,NED,"2.01,29",2018-11-02,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,1500
21300.0,2304.0,96,Opytova,Anna,RUS,"2.01,61",2019-01-17,Moscow,Russia Cup,f,2018,1500
58650.0,2305.0,97,Huang,Yu-Ting,TPE,"2.01,65",2018-12-15,Heerenveen (NED),ISU World Cup,f,2018,1500
39616.0,2306.0,98,Li,Yunyuan,CHN,"2.01,80",2019-01-04,Calgary (CAN),Canada Cup #2,f,2018,1500
8419.0,2307.0,99,Oshigiri,Misaki,JPN,"2.01,81",2018-10-13,Nagano (JPN),Test Competition,f,2018,1500
25628.0,2308.0,99,Smeding,Ellia,GBR,"2.01,81",2019-03-17,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,1500
22.0,2309.0,1,Sáblíková,Martina,CZE,"3.52,02",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
18931.0,2310.0,2,Visser,Esmee,NED,"3.54,02",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
17787.0,2311.0,3,Voronina,Natalia,RUS,"3.54,06",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
20443.0,2312.0,4,Weidemann,Isabelle,CAN,"3.55,58",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
5797.0,2313.0,5,Zueva,Marina,BLR,"3.55,73",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
18036.0,2314.0,6,Rijpma-de Jong,Antoinette,NED,"3.58,25",2019-03-02,Calgary (CAN),World Allround Championships 2019,f,2018,3000
4268.0,2315.0,7,Achtereekte,Carlijn,NED,"3.58,70",2019-03-02,Calgary (CAN),World Allround Championships 2019,f,2018,3000
20369.0,2316.0,8,Blondin,Ivanie,CAN,"3.59,00",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
6006.0,2317.0,9,Lalenkova,Evgeniia,RUS,"3.59,05",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
687.0,2318.0,10,Wüst,Ireen,NED,"3.59,79",2019-03-02,Calgary (CAN),World Allround Championships 2019,f,2018,3000
12830.0,2319.0,11,Takagi,Miho,JPN,"4.00,02",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
201.0,2320.0,12,Pechstein,Claudia,GER,"4.00,76",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
75784.0,2321.0,13,Maltais,Valerie,CAN,"4.01,11",2019-01-05,Calgary (CAN),Canada Cup #2,f,2018,3000
18959.0,2322.0,14,Wijfje,Melissa,NED,"4.01,25",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
32063.0,2323.0,15,Beune,Joy,NED,"4.03,20",2019-01-26,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,3000
6617.0,2324.0,16,Lollobrigida,Francesca,ITA,"4.03,72",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
4313.0,2325.0,17,Njåtun,Ida,NOR,"4.04,14",2019-03-02,Calgary (CAN),World Allround Championships 2019,f,2018,3000
9632.0,2326.0,18,Anema,Reina,NED,"4.04,35",2018-11-03,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,3000
21549.0,2327.0,19,Sato,Ayano,JPN,"4.04,36",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
1459.0,2328.0,20,Kleibeuker,Carien,NED,"4.04,92",2018-12-29,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,3000
2421.0,2329.0,21,Dufter,Roxane,GER,"4.05,38",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
9562.0,2330.0,22,Sokhryakova,Elena,RUS,"4.06,05",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
5675.0,2331.0,23,Aydova,Yekaterina,KAZ,"4.06,12",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
7714.0,2332.0,24,Blokker,Roza,NED,"4.06,21",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
12083.0,2333.0,25,Schoutens,Carlijn,USA,"4.07,05",2019-03-09,Salt Lake City (USA),ISU World Cup Final,f,2018,3000
9636.0,2334.0,26,Dedden,Ineke,NED,"4.07,12",2018-12-29,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,3000
24508.0,2335.0,27,in 't Hof,Sanne,NED,"4.07,16",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
23494.0,2336.0,28,Wiklund,Ragne,NOR,"4.07,31",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
46057.0,2337.0,29,Chen,Xiangyu,CHN,"4.07,89",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
8127.0,2338.0,30,Alusalu,Saskia,EST,"4.08,01",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
5957.0,2339.0,31,Schouten,Irene,NED,"4.08,06",2018-11-03,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,3000
30529.0,2340.0,32,Han,Mei,CHN,"4.08,15",2018-09-22,Calgary (CAN),Fall Classic 2018,f,2018,3000
8424.0,2341.0,33,Takagi,Nana,JPN,"4.08,18",2019-03-02,Calgary (CAN),World Allround Championships 2019,f,2018,3000
20937.0,2342.0,34,Hijlkema,Aveline,NED,"4.08,57",2018-12-29,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,3000
9111.0,2343.0,35,Hao,Jiachen,CHN,"4.08,82",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
60904.0,2344.0,36,Tao,Jiaying,CHN,"4.08,90",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
5796.0,2345.0,37,van Beek,Lotte,NED,"4.09,04",2018-10-20,Inzell (GER),International Race,f,2018,3000
30693.0,2346.0,37,Bosiek,Karolina,POL,"4.09,04",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
34726.0,2347.0,39,Zdráhalová,Nikola,CZE,"4.09,24",2019-03-02,Calgary (CAN),World Allround Championships 2019,f,2018,3000
6163.0,2348.0,40,Vormeer,Imke,NED,"4.09,39",2018-12-29,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,3000
3605.0,2349.0,41,Nauta,Yvonne,NED,"4.09,41",2018-12-29,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,3000
8981.0,2350.0,42,Tsujimoto,Arisa,JPN,"4.09,58",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
19446.0,2351.0,43,Sakai,Nene,JPN,"4.09,61",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
5170.0,2352.0,44,Li,Dan,CHN,"4.09,66",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
61175.0,2352.0,44,Li,Dan,CHN,"4.09,66",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
40406.0,2353.0,45,McCluskey,Abigail,CAN,"4.09,95",2019-01-26,Calgary (CAN),Canada Cup #3,f,2018,3000
24419.0,2354.0,46,Golubeva,Elizaveta,KAZ,"4.10,18",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
75754.0,2355.0,47,Yin,Qi,CHN,"4.10,57",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
30773.0,2356.0,48,Onodera,Yuna,JPN,"4.10,93",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
38671.0,2357.0,49,Morrison,Keri,CAN,"4.10,94",2018-10-20,Calgary (CAN),Canada - Single Distances Championships 2019,f,2018,3000
31262.0,2358.0,50,Lamarche,Béatrice,CAN,"4.11,06",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
19550.0,2359.0,51,Kiel,Esther,NED,"4.11,51",2019-01-26,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,3000
28787.0,2360.0,52,Williamson,Lemi,JPN,"4.11,76",2019-02-01,Hamar (NOR),ISU World Cup,f,2018,3000
897.0,2361.0,53,Pflug,Bente,GER,"4.12,26",2018-10-27,Inzell (GER),International Race,f,2018,3000
850.0,2362.0,54,Beckert,Stephanie,GER,"4.12,29",2018-11-03,Inzell (GER),Germany - Single Distances Championships 2019,f,2018,3000
7398.0,2363.0,55,Takahashi,Nana,JPN,"4.12,52",2019-02-17,Nagano (JPN),17th M-Wave Competition,f,2018,3000
13316.0,2364.0,56,Czyszczoń,Magdalena,POL,"4.13,02",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
23428.0,2365.0,57,Bonazza,Noemi,ITA,"4.13,66",2019-02-01,Hamar (NOR),ISU World Cup,f,2018,3000
235.0,2366.0,58,Manganello,Mia,USA,"4.13,74",2018-11-02,Milwaukee (USA),AmCup #1 / Fall World Cup Qualifier,f,2018,3000
21025.0,2367.0,59,Park,Ji-Woo,KOR,"4.13,79",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
4211.0,2368.0,60,Park,Do-Young,KOR,"4.14,09",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
20345.0,2369.0,61,Pearman,Maddison,CAN,"4.14,45",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
25026.0,2370.0,62,Groot,Robin,NED,"4.14,80",2018-11-03,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,3000
18300.0,2371.0,63,Lund,Camilla,NOR,"4.14,83",2018-12-16,Heerenveen (NED),ISU World Cup,f,2018,3000
18131.0,2372.0,64,Haugen,Sofie Karoline,NOR,"4.14,91",2018-11-18,Obihiro (JPN),ISU World Cup,f,2018,3000
34728.0,2373.0,65,Møller Rigas,Elena,DEN,"4.14,96",2018-12-21,Heerenveen (NED),Trainingswedstrijd KNSB / Topteams / Deelnemers NK,f,2018,3000
45575.0,2374.0,66,Kerschbaummayr,Natálie,AUT,"4.15,16",2019-02-01,Hamar (NOR),ISU World Cup,f,2018,3000
15128.0,2375.0,67,Uhrig,Michelle,GER,"4.15,25",2018-12-08,Inzell (GER),International Race - German Junior Cup,f,2018,3000
2090.0,2376.0,68,Graf,Olga,RUS,"4.15,49",2018-11-28,Chelyabinsk,Russia Cup,f,2018,3000
37009.0,2377.0,69,Thum,Mareike,GER,"4.15,72",2019-02-23,Inzell (GER),International Race,f,2018,3000
32662.0,2378.0,70,Kosaka,Rin,JPN,"4.15,76",2019-02-23,Obihiro (JPN),9th National High School Selection,f,2018,3000
37610.0,2379.0,71,Kent,Lindsey,CAN,"4.16,16",2019-01-26,Calgary (CAN),Canada Cup #3,f,2018,3000
36566.0,2380.0,72,Peveri,Laura,ITA,"4.16,22",2019-03-02,Heerenveen (NED),Viking Race 2019,f,2018,3000
5555.0,2381.0,73,Christ,Kali,CAN,"4.16,25",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
42273.0,2382.0,74,Jeon,Ye-Jin,KOR,"4.16,65",2018-09-22,Calgary (CAN),Fall Classic 2018,f,2018,3000
4774.0,2383.0,75,van Hemert,Roxanne,NED,"4.16,74",2018-10-06,Inzell (GER),International Race,f,2018,3000
24954.0,2384.0,76,Bettrone,Francesca,ITA,"4.16,78",2018-10-27,Inzell (GER),International Race,f,2018,3000
20176.0,2385.0,77,Markus,Femke,NED,"4.16,83",2019-01-26,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,3000
5770.0,2386.0,78,Lim,Jung-Soo,KOR,"4.16,84",2018-09-22,Calgary (CAN),Fall Classic 2018,f,2018,3000
23424.0,2387.0,79,Malfatti,Gloria,ITA,"4.17,05",2018-10-20,Inzell (GER),International Race,f,2018,3000
57249.0,2388.0,80,Bocox,Brianna,USA,"4.17,39",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
14442.0,2389.0,81,Yamada,Mai,JPN,"4.17,60",2019-02-17,Nagano (JPN),17th M-Wave Competition,f,2018,3000
39075.0,2390.0,82,Adake,Ahenaer,CHN,"4.17,64",2019-03-21,Changchun (CHN),China - Single Distances Championships 2019,f,2018,3000
36256.0,2391.0,83,Conijn,Merel,NED,"4.18,04",2019-03-02,Heerenveen (NED),Viking Race 2019,f,2018,3000
51124.0,2392.0,84,Sokolov,Megan,NED,"4.18,31",2018-11-11,Heerenveen (NED),Clubwedstrijd C-Jun. en Ouder Groep 3 en 4,f,2018,3000
22023.0,2393.0,85,Eranina,Elena,RUS,"4.18,45",2018-10-14,Kolomna,Russia Cup,f,2018,3000
25726.0,2394.0,86,Verhaar,Paulien,NED,"4.18,49",2018-09-30,Heerenveen (NED),RTC-Trainingswedstrijd,f,2018,3000
32567.0,2395.0,86,Nitta,Kyoko,JPN,"4.18,49",2019-02-17,Nagano (JPN),17th M-Wave Competition,f,2018,3000
36633.0,2396.0,88,Scott,Alexa,CAN,"4.18,64",2018-12-01,Calgary (CAN),CanAm International,f,2018,3000
50719.0,2397.0,89,Ma,Yuhan,CHN,"4.18,82",2018-08-25,Calgary (CAN),Time Trials,f,2018,3000
33624.0,2398.0,90,Jansen,Eline,NED,"4.18,86",2018-09-30,Heerenveen (NED),RTC-Trainingswedstrijd,f,2018,3000
21604.0,2399.0,91,Mostert,Inge,NED,"4.18,93",2018-10-31,Heerenveen (NED),International Trainingrace,f,2018,3000
2861.0,2400.0,92,Beckert,Jessica,GER,"4.19,09",2018-12-08,Inzell (GER),International Race - German Junior Cup,f,2018,3000
8431.0,2401.0,93,Abe,Mai,JPN,"4.19,49",2018-10-19,Nagano (JPN),Japan Cup 1,f,2018,3000
27737.0,2402.0,94,Takigami,Tsukushi,JPN,"4.19,57",2019-02-17,Nagano (JPN),17th M-Wave Competition,f,2018,3000
75826.0,2403.0,95,Wang,Huihan,CHN,"4.19,82",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
43312.0,2404.0,96,Takahashi,Yuka,JPN,"4.19,84",2018-10-19,Nagano (JPN),Japan Cup 1,f,2018,3000
78821.0,2405.0,97,Wenger,Nadja,SUI,"4.19,85",2019-03-15,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,3000
41802.0,2406.0,98,Suzuki,Anna,JPN,"4.19,97",2018-10-26,Nagano (JPN),Japan - Single Distances Championships 2019,f,2018,3000
3599.0,2407.0,99,Bøhm,Marit Fjellanger,NOR,"4.20,11",2019-03-17,Stavanger (NOR),uEgo Rekordløp,f,2018,3000
37815.0,2408.0,100,Momose,Manami,JPN,"4.20,13",2019-02-17,Nagano (JPN),17th M-Wave Competition,f,2018,3000
22.0,2409.0,1,Sáblíková,Martina,CZE,"6.42,01",2019-03-03,Calgary (CAN),World Allround Championships 2019,f,2018,5000
18931.0,2410.0,2,Visser,Esmee,NED,"6.45,73",2019-02-23,Calgary (CAN),Time Trials,f,2018,5000
20443.0,2411.0,3,Weidemann,Isabelle,CAN,"6.49,68",2019-03-03,Calgary (CAN),World Allround Championships 2019,f,2018,5000
4268.0,2412.0,4,Achtereekte,Carlijn,NED,"6.49,81",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,5000
17787.0,2413.0,5,Voronina,Natalia,RUS,"6.50,39",2019-02-09,Inzell (GER),World Single Distances Championships 2019,f,2018,5000
5797.0,2414.0,6,Zueva,Marina,BLR,"6.53,19",2019-03-03,Calgary (CAN),World Allround Championships 2019,f,2018,5000
1459.0,2415.0,7,Kleibeuker,Carien,NED,"6.53,97",2018-12-30,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,5000
18036.0,2416.0,8,Rijpma-de Jong,Antoinette,NED,"6.56,26",2019-03-03,Calgary (CAN),World Allround Championships 2019,f,2018,5000
20369.0,2417.0,9,Blondin,Ivanie,CAN,"6.56,73",2019-02-09,Inzell (GER),World Single Distances Championships 2019,f,2018,5000
18959.0,2418.0,10,Wijfje,Melissa,NED,"6.58,80",2018-11-04,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,5000
32063.0,2419.0,11,Beune,Joy,NED,"6.58,94",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,5000
687.0,2420.0,12,Wüst,Ireen,NED,"6.59,80",2019-03-03,Calgary (CAN),World Allround Championships 2019,f,2018,5000
201.0,2421.0,13,Pechstein,Claudia,GER,"7.00,90",2019-02-09,Inzell (GER),World Single Distances Championships 2019,f,2018,5000
75784.0,2422.0,14,Maltais,Valerie,CAN,"7.01,92",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
9636.0,2423.0,15,Dedden,Ineke,NED,"7.02,68",2018-12-30,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,5000
12830.0,2424.0,16,Takagi,Miho,JPN,"7.02,72",2019-03-03,Calgary (CAN),World Allround Championships 2019,f,2018,5000
9632.0,2425.0,17,Anema,Reina,NED,"7.02,99",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,5000
7714.0,2426.0,18,Blokker,Roza,NED,"7.03,48",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
9562.0,2427.0,19,Sokhryakova,Elena,RUS,"7.04,60",2019-02-09,Inzell (GER),World Single Distances Championships 2019,f,2018,5000
12083.0,2428.0,20,Schoutens,Carlijn,USA,"7.08,30",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
5170.0,2429.0,21,Li,Dan,CHN,"7.08,48",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
61175.0,2429.0,21,Li,Dan,CHN,"7.08,48",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
6163.0,2430.0,22,Vormeer,Imke,NED,"7.08,58",2018-11-04,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,5000
19446.0,2431.0,23,Sakai,Nene,JPN,"7.08,59",2019-02-09,Inzell (GER),World Single Distances Championships 2019,f,2018,5000
850.0,2432.0,24,Beckert,Stephanie,GER,"7.12,92",2018-11-04,Inzell (GER),Germany - Single Distances Championships 2019,f,2018,5000
19550.0,2433.0,25,Kiel,Esther,NED,"7.13,66",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,5000
20937.0,2434.0,26,Hijlkema,Aveline,NED,"7.14,23",2018-12-30,Heerenveen (NED),Netherlands - Single Distances Championships 2019,f,2018,5000
6006.0,2435.0,27,Lalenkova,Evgeniia,RUS,"7.14,63",2018-10-28,Kolomna,Russia - Single Distances Championships 2019,f,2018,5000
24508.0,2436.0,28,in 't Hof,Sanne,NED,"7.14,71",2019-01-27,Heerenveen (NED),Netherlands - Allround Championships 2019,f,2018,5000
75754.0,2437.0,29,Yin,Qi,CHN,"7.15,43",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
5957.0,2438.0,30,Schouten,Irene,NED,"7.16,70",2018-11-04,Heerenveen (NED),World Cup Kwalificatietoernooi,f,2018,5000
46057.0,2439.0,31,Chen,Xiangyu,CHN,"7.18,27",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
28787.0,2440.0,32,Williamson,Lemi,JPN,"7.18,33",2019-02-09,Inzell (GER),World Single Distances Championships 2019,f,2018,5000
13316.0,2441.0,33,Czyszczoń,Magdalena,POL,"7.18,61",2019-02-09,Inzell (GER),World Single Distances Championships 2019,f,2018,5000
8424.0,2442.0,34,Takagi,Nana,JPN,"7.19,18",2018-12-09,Tomaszów-Mazowiecki (POL),ISU World Cup,f,2018,5000
39075.0,2443.0,35,Adake,Ahenaer,CHN,"7.19,32",2019-03-23,Changchun (CHN),China - Single Distances Championships 2019,f,2018,5000
2090.0,2444.0,36,Graf,Olga,RUS,"7.19,59",2018-10-28,Kolomna,Russia - Single Distances Championships 2019,f,2018,5000
897.0,2445.0,37,Pflug,Bente,GER,"7.20,29",2018-10-13,Inzell (GER),International Season Opening,f,2018,5000
30529.0,2446.0,38,Han,Mei,CHN,"7.20,48",2019-03-23,Changchun (CHN),China - Single Distances Championships 2019,f,2018,5000
6617.0,2447.0,39,Lollobrigida,Francesca,ITA,"7.20,92",2018-12-09,Tomaszów-Mazowiecki (POL),ISU World Cup,f,2018,5000
14442.0,2448.0,40,Yamada,Mai,JPN,"7.21,75",2019-02-11,Obihiro (JPN),90th Hokkaido Championship,f,2018,5000
76901.0,2449.0,41,Fang,Huiyan,CHN,"7.21,94",2019-02-15,Urumqi (CHN),China National League Final,f,2018,5000
4649.0,2450.0,42,Walsma,Aggie,NED,"7.22,50",2019-01-07,Heerenveen (NED),Gewestelijke Wedstrijd A-Jun. en Ouder,f,2018,5000
7398.0,2451.0,43,Takahashi,Nana,JPN,"7.22,52",2018-12-26,Obihiro (JPN),Japan - Allround Championships 2019,f,2018,5000
60904.0,2452.0,44,Tao,Jiaying,CHN,"7.23,16",2019-03-16,Calgary (CAN),Olympic Oval Finale - Canada Cup 4,f,2018,5000
32662.0,2453.0,45,Kosaka,Rin,JPN,"7.25,75",2018-10-28,Nagano (JPN),Japan - Single Distances Championships 2019,f,2018,5000
50719.0,2454.0,46,Ma,Yuhan,CHN,"7.26,23",2019-03-23,Changchun (CHN),China - Single Distances Championships 2019,f,2018,5000
2861.0,2455.0,47,Beckert,Jessica,GER,"7.26,61",2018-11-04,Inzell (GER),Germany - Single Distances Championships 2019,f,2018,5000
8127.0,2456.0,48,Alusalu,Saskia,EST,"7.26,80",2018-12-09,Tomaszów-Mazowiecki (POL),ISU World Cup,f,2018,5000
8431.0,2457.0,49,Abe,Mai,JPN,"7.26,94",2018-10-28,Nagano (JPN),Japan - Single Distances Championships 2019,f,2018,5000
18300.0,2458.0,50,Lund,Camilla,NOR,"7.27,24",2018-11-04,Hamar (NOR),Norway - Single Distances Championships 2019,f,2018,5000
20176.0,2459.0,51,Markus,Femke,NED,"7.27,49",2019-01-07,Heerenveen (NED),Gewestelijke Wedstrijd A-Jun. en Ouder,f,2018,5000
24995.0,2460.0,52,Driesprong,Marieke,NED,"7.28,84",2018-09-30,Heerenveen (NED),RTC-Trainingswedstrijd,f,2018,5000
30773.0,2461.0,53,Onodera,Yuna,JPN,"7.29,47",2018-12-26,Obihiro (JPN),Japan - Allround Championships 2019,f,2018,5000
17685.0,2462.0,54,Sivkova,Anastasiya,RUS,"7.30,06",2018-11-29,Chelyabinsk,Russia Cup,f,2018,5000
